Datetime,Tweet Url,Text,Username,preprocessed_text,Label
2023-01-08 15:30:38+00:00,https://twitter.com/GrdBMS/status/1612109532452507653,partai gerindra salurkan ribu paket sembako untuk korban banjir jateng partai gerindra meyalurkan bantuan berupa sembako kebutuhan pokok kesejumlah titik di wilayah jawa tengah,GrdBMS,partai gerindra salurkan ribu paket sembako korban banjir jateng partai gerindra meyalurkan bantuan sembako kebutuhan pokok kesejumlah titik wilayah jawa,0
2023-03-12 10:38:34+00:00,https://twitter.com/dwi_nantoo/status/1634866466268020736,masyarakat kendal jateng mendeklarasikan diri sbg relawan anies utk memenangkan mas di jateng sbg presiden ri yuk bersatu amp berjuang brsm utk mas anies di pilpres,dwi_nantoo,masyarakat kendal jateng mendeklarasikan sbg relawan ani utk memenangkan ma jateng sbg presiden ri yuk bersatu amp berjuang brsm utk ma ani pilpr,0
2023-03-12 13:35:04+00:00,https://twitter.com/Edymaull/status/1634910882819088385,disini gunung ditengah ada lautan si anies bingung seperti tak punya pikiran,Edymaull,gunung ditengah lautan si ani bingung pikiran,0
2023-03-12 14:26:41+00:00,https://twitter.com/EkoPutr86520727/status/1634923872490512384,rilis terbaru lembaga survei indonesia ganjar prabowo dan anies sdh kek gini hasil survei tp ganjar masih di cuekin ama mbak mega dan pdip,EkoPutr86520727,rili terbaru lembaga survei indonesia ganjar prabowo ani sdh kek gini hasil survei tp ganjar cuekin ama mbak mega pdip,0
2023-03-13 03:44:33+00:00,https://twitter.com/soemomihardjo4/status/1635124665239896070,bagi pekaes sih nggak ada yang haram santriwati saja dilubangi memeknya sampe mbrojol orok,soemomihardjo4,peka sih nggak haram santriwati dilubangi memeknya samp mbrojol orok,1
2023-03-13 06:00:37+00:00,https://twitter.com/Real_AdhiDompu/status/1635158905729982465,user adu bukannya ada juga kelompok pendukung user yg jago main itu tanpa pernah sekalipun main ide apalagi solusi kelompok aneh,Real_AdhiDompu,user adu kelompok pendukung user yg jago main main ide solusi kelompok aneh,1
2023-01-09 04:19:41+00:00,https://twitter.com/kompascom/status/1612303069467021312,prabowo menyindir kader gerindra yang hendak keluar dari partai diduga sindiran itu dialamatkan untuk sandiaga uno yang kini sedang mesra dengan ppp,kompascom,prabowo menyindir kader gerindra partai diduga sindiran dialamatkan sandiaga uno mesra ppp,1
2022-12-06 21:26:05+00:00,https://twitter.com/ghaits_ali/status/1600240183093624833,skali aja nntn jav pk,ghaits_ali,skali aja nntn jav pk,1
2023-03-13 06:02:38+00:00,https://twitter.com/syambayu/status/1635159411227508737,user jngan cmn imb aj yg lu cek goblok sllu cek jd itu mrka sdh punya sertifkt hgb goblok dasar politikus anying,syambayu,user jngan cmn imb aj yg lu cek goblok sllu cek jd mrka sdh sertifkt hgb goblok dasar politiku ani,1
2023-02-28 13:48:16+00:00,https://twitter.com/fajaronline/status/1630565549775400960,didukung pan jadi capres ganjar pranowo hengkang dari pdip,fajaronline,didukung pan capr ganjar pranowo hengkang pdip,1
2023-03-13 03:07:05+00:00,https://twitter.com/sigmali3/status/1635115235601420293,user makanya walaupun anda sekolah sekedarnya tapi tetep harus belajar biar tahu mana yg menjeleknjelekan dan mana yg sedang mendeskripsikan fakta,sigmali3,user sekolah sekedarnya tetep belajar biar yg menjeleknjelekan yg mendeskripsikan fakta,0
2023-03-13 05:15:00+00:00,https://twitter.com/Totok_Lotus/status/1635147426993680384,tapi pinter milih kang,Totok_Lotus,pinter milih kang,0
2023-01-08 10:55:11+00:00,https://twitter.com/LagiBeTeAjj/status/1612040212292734976,rosiade yg suka jilat mulyono jg,LagiBeTeAjj,rosiad yg suka jilat mulyono jg,1
2023-01-08 13:08:03+00:00,https://twitter.com/BandiHermawan_/status/1612073648822841348,nah ini baru keren tapi bisa ga ke parpol usul penghapusan pt biar masing bisa mencalonkan presiden pemilu pasti lebih seru pkb ppp pan,BandiHermawan_,keren ga parpol usul penghapusan pt biar mencalonkan presiden pemilu seru pkb ppp pan,0
2022-12-06 22:27:37+00:00,https://twitter.com/LifeGreal/status/1600255669147353088,wong dia sendiri yg omong suka nonton film porno kok saya dibilang memfitnah,LifeGreal,yg omong suka nonton film porno dibilang memfitnah,1
2023-03-13 02:32:42+00:00,https://twitter.com/asfan_warah/status/1635106581481414656,user kenapa penyebar hoax gak pernah menyertakan sumber berita atau klo capture dari media massa minimal nama media massanya tdk dihilangkan,asfan_warah,user penyebar hoax gak menyertakan sumber berita klo captur media massa minim nama media massanya tdk dihilangkan,0
2023-02-19 16:03:19+00:00,https://twitter.com/JSedoe/status/1627338047657504769,teruskn sejahtra kn oligarki cukong cina dn rakyat cina ya wowo,JSedoe,teruskn sejahtra kn oligarki cukong cina dn rakyat cina ya wowo,1
2022-12-07 02:22:22+00:00,https://twitter.com/Amidz77/status/1600314743923027968,dari dulu sampai sekarang saya bukan orang pdipsejak gusdur lengser sy non partisantapi saya pilih pak jokowi selanjutnya insyaallah pak ganjar pranowo,Amidz77,orang pdipsejak gusdur lengser sy non partisantapi pilih jokowi insyaallah ganjar pranowo,0
2023-01-08 14:55:02+00:00,https://twitter.com/YEngran/status/1612100571707891713,aku benci dengan bahasa sindiran ini pak bpk kan ketum partai habisi saja kader yang tak sejalan,YEngran,benci bahasa sindiran bpk ketum partai habisi kader sejalan,1
2023-02-16 22:57:23+00:00,https://twitter.com/OpgeorgeP/status/1626355087206670336,ombak noel itu pencari kerja yg suka njilat klo gak kenyang dia pasti menikam dari belakang coba bayangkan saat dia jabat komisaris justru belain munarman makanya dipecat hati pak prabowo,OpgeorgeP,ombak noel pencari kerja yg suka njilat klo gak kenyang menikam coba bayangkan jabat komisari belain munarman dipecat hati prabowo,1
2022-12-07 01:36:46+00:00,https://twitter.com/Imkonohamaru/status/1600303269263609856,prestasi elit kerja nyata sulit kontol bos,Imkonohamaru,prestasi elit kerja nyata sulit kontol bo,1
2023-02-19 22:36:49+00:00,https://twitter.com/putra_adrin/status/1627437074176692225,berhasil jual negara ke china indochina ngk ada lagi indonesia,putra_adrin,berhasil jual negara china indochina ngk indonesia,1
2023-02-16 20:06:33+00:00,https://twitter.com/Master64011220/status/1626312094521126912,bagian dari sekongkol kuasaan rakyat pd menderita,Master64011220,sekongkol kuasaan rakyat pd menderita,1
2023-03-12 14:02:37+00:00,https://twitter.com/adi_adi02115829/status/1634917817907838978,cm orang dungu yg masih usung wan aibon tukang parkir air si kelebihan bayar,adi_adi02115829,cm orang dungu yg usung wan aibon tukang parkir air si kelebihan bayar,1
2023-03-13 04:25:50+00:00,https://twitter.com/jawir69/status/1635135053549424641,user wan aibon user disampingnya bendera zionis israel,jawir69,user wan aibon user disampingnya bendera zioni israel,1
2023-03-13 05:19:57+00:00,https://twitter.com/Gr4sssss/status/1635148671166840832,user menghindar terus kayaknya dari jakarta woy user kapan ke tanah merah plumpang warga minta pertanggungjawaban,Gr4sssss,user menghindar kayaknya jakarta woy user tanah merah plumpang warga pertanggungjawaban,0
2023-03-12 13:17:23+00:00,https://twitter.com/tutysusatya/status/1634906435523055617,kok gak berdarah darah sekarang,tutysusatya,gak berdarah darah,0
2022-12-07 01:49:09+00:00,https://twitter.com/gabediarmond/status/1600306384754864130,yang tahun gak bikin karya apa hobi menata kata janji utama gagal total mau nyapres di negeri orang mending balik yaman sono nies wokwkwkwkwk mumpung presiden yaman mengundurkan diri,gabediarmond,gak bikin karya hobi menata janji utama gagal total nyapr negeri orang mend yaman sono nie wokwkwkwkwk mumpung presiden yaman mengundurkan,1
2023-03-12 13:47:55+00:00,https://twitter.com/hady_m1980/status/1634914118321971200,makanya gue itinggal beol bang,hady_m1980,gue itingg beol bang,0
2022-12-07 04:11:41+00:00,https://twitter.com/Tehmanis5675/status/1600342256451452929,ganjar pranowo untuk indonesia berkelas,Tehmanis5675,ganjar pranowo indonesia berkela,0
2023-02-16 22:02:14+00:00,https://twitter.com/bumnbersatu/status/1626341206551859202,allah berserta kita sampai di sini allah telah menolong kita disaat bangsa israel berperang melawan palestin mana kata imanuel ebenhezer mantap ini dukung tarik dukungan dari ganjar,bumnbersatu,allah berserta allah menolong disaat bangsa israel berperang melawan palestin imanuel ebenhez mantap dukung tarik dukungan ganjar,0
2023-01-09 00:26:49+00:00,https://twitter.com/XIII_kamp/status/1612244468224360450,keciduk kapal perang sewaan,XIII_kamp,keciduk kapal perang sewaan,1
2023-03-12 14:49:20+00:00,https://twitter.com/Priok71/status/1634929572142792710,ada cebong panik,Priok71,cebong panik,0
2023-03-13 05:44:28+00:00,https://twitter.com/Gr4sssss/status/1635154840979640323,user namanya user pengangguran gelandangan politik identitas begundal yaman dari kemarin ngomongnya narasi ide gagasan kapan kerjanya pak jokowi sudah mewujudkan pembangunan indonesia sukses adil makmur amp diakui dunia loe masih berkutat ama narasi ide gagasan,Gr4sssss,user namanya user pengangguran gelandangan politik identita begund yaman kemarin ngomongnya narasi ide gagasan kerjanya jokowi mewujudkan pembangunan indonesia suks adil makmur amp diakui dunia loe berkutat ama narasi ide gagasan,1
2023-03-13 05:38:03+00:00,https://twitter.com/SulistyaniDs/status/1635153224905953282,user omong ndambleh doang sama org aseng tanda tak punya prestasi gedabrus tok ini yg katanya lulusan luar weladalah malu,SulistyaniDs,user omong ndambleh doang org aseng tanda prestasi gedabru tok yg lulusan weladalah malu,1
2023-02-19 16:29:26+00:00,https://twitter.com/SingoYudho_/status/1627344618470932480,sekembalinya ke ri dosen uii ini harus di interogasi karena perjalanannya mencurigakan utk mencegah ops intelijen asing,SingoYudho_,sekembalinya ri dosen uii interogasi perjalanannya mencurigakan utk mencegah op intelijen ase,1
2023-02-16 22:40:22+00:00,https://twitter.com/shda_agatha_/status/1626350805619200003,apakah ada yg salah dari perkataan pak tersebut,shda_agatha_,yg salah perkataan,0
2023-03-12 13:04:18+00:00,https://twitter.com/ariefbudiawan7/status/1634903143065718786,lama banget si kucing kurap membalas nyari wifi yak atau otak kagak nyampai pakai bahasa inggris lagi doonk blok guobloook,ariefbudiawan7,banget si kuce kurap membala nyari wifi yak otak kagak nyampai pakai bahasa inggri doonk blok guobloook,0
2023-02-16 23:11:02+00:00,https://twitter.com/mbecakmaneh/status/1626358520085114880,anda benar sudah tidak waras,mbecakmaneh,wara,1
2023-03-13 02:22:40+00:00,https://twitter.com/anandadeann/status/1635104056099377153,mulut omdo modal janji manis berujung tragis pagiii merapi bali perempuan bangsa,anandadeann,mulut omdo modal janji mani berujung tragi pagiii merapi bali perempuan bangsa,0
2023-01-08 13:21:44+00:00,https://twitter.com/andaijaya/status/1612077092644192262,zonk itu khusus untuk pemeran gimmick di partai,andaijaya,zonk khusu pemeran gimmick partai,1
2023-03-12 23:20:32+00:00,https://twitter.com/AaHermawan16/status/1635058221781241856,sampai segitunya yg lg pencitraan,AaHermawan16,segitunya yg lg pencitraan,0
2022-12-07 06:05:31+00:00,https://twitter.com/AikHoki/status/1600370904877629440,kenapa kalo ada korban kejahatan tdk ada kepala daerah yg berani ngamuk di polsekpolrespoldamabes ya beraninya kok cuma di puskesmas rs doang ababil ef,AikHoki,kalo korban kejahatan tdk kepala daerah yg berani ngamuk polsekpolrespoldamab ya beraninya puskesma rs doang ababil ef,1
2022-12-07 03:35:58+00:00,https://twitter.com/Jurigngariwig/status/1600333269815681024,yg priode ngapain aja blog sampe masih ada sekolah negeri tahun gak punya gedung,Jurigngariwig,yg priod ngapain aja blog samp sekolah negeri gak gedung,1
2022-12-07 02:41:13+00:00,https://twitter.com/foxpole/status/1600319490117410816,mau olie mau stempet tanya si ini mau nyapres apa mau beralih profesi kok msh tetap tdk jauh dari sembako dukungan deklarasian terpenting dangdutan cabean aja mainnya nih,foxpole,oli stempet si nyapr beralih profesi msh tdk sembako dukungan deklarasian terpent dangdutan cabean aja mainnya nih,1
2023-03-13 02:43:07+00:00,https://twitter.com/PengunaLama/status/1635109201390481408,user anda kan sesuai oesanan masak mau dukung anies mau anak nya kelaparan dana buzzer nya di stop,PengunaLama,user sesuai oesanan masak dukung ani anak nya kelaparan dana buzzer nya stop,1
2023-03-13 03:17:05+00:00,https://twitter.com/abu_marko/status/1635117751797977089,ha ha kalau saya suka pakai kalimat semoga pak prabowo menjadi presiden ri ke,abu_marko,ha ha suka pakai kalimat semoga prabowo presiden ri,0
2023-03-13 02:46:07+00:00,https://twitter.com/Irwndudut/status/1635109959141826562,kedua belah pihak hrus evaluasi human eror wajar tdk sengaja lah anis sengaja melegalkan hal yg ilegal artinya sengaja,Irwndudut,belah hru evaluasi human eror wajar tdk sengaja ani sengaja melegalkan yg ileg sengaja,0
2023-03-12 12:01:32+00:00,https://twitter.com/paijo_ijo46/status/1634887345999847425,sedangkan utuk usaha yg bgkrut saat pandemi bkn di negara kita saja bos semua usaha di negara manapun jg mengalami,paijo_ijo46,utuk usaha yg bgkrut pandemi bkn negara bo usaha negara manapun jg mengalami,0
2023-03-12 14:01:20+00:00,https://twitter.com/yunir_efri/status/1634917492715065344,nanti anies jadi presiden lu tobat yg bong ga boleh lagi ada cebong kampret kita bersaudara kok,yunir_efri,ani presiden lu tobat yg bong ga cebong kampret bersaudara,0
2023-03-12 09:09:12+00:00,https://twitter.com/angelbingit/status/1634843975252336641,buzzer anies narasinya cuman ijazah gini amat,angelbingit,buzzer ani narasinya cuman ijazah gini,0
2023-03-12 23:14:45+00:00,https://twitter.com/AryaDewanggaP/status/1635056765258858497,dah pindah ke china tokatanya ke yaman,AryaDewanggaP,dah pindah china tokatanya yaman,1
2022-12-06 16:36:28+00:00,https://twitter.com/BanG_BoLoN71/status/1600167297519276033,retnopra nah ini baru waras ditunjukkan prestasi yg didukungnya mantap,BanG_BoLoN71,retnopra wara prestasi yg didukungnya mantap,0
2023-01-08 17:13:29+00:00,https://twitter.com/aldaradw/status/1612135414823022595,pertemuan presiden dan menterinya adalah konfidensil kofidensial kata prabowo dekade mendingprabowo pilpres terusmajubersamaprabowo,aldaradw,pertemuan presiden menterinya konfidensil kofidensi prabowo dekad mendingprabowo pilpr terusmajubersamaprabowo,0
2023-03-13 05:45:51+00:00,https://twitter.com/Totok_Lotus/status/1635155191061422080,user itu berpakaian secara muslim apa hubunganya ma kadrun somplak lo drun,Totok_Lotus,user berpakaian muslim hubunganya ma kadrun somplak lo drun,1
2023-01-08 10:59:13+00:00,https://twitter.com/adiojanoski/status/1612041228589363200,ini adalah tuntutan dari rakyat bukan tuntutan dari saya rakyat mendambakan pemimpin yang baik bersih tidak maling dan tidak korupsi prabowo subianto,adiojanoski,tuntutan rakyat tuntutan rakyat mendambakan pemimpin bersih male korupsi prabowo subianto,0
2023-03-13 08:11:59+00:00,https://twitter.com/Narayana909/status/1635191964827275264,iya di australia anda menjelekan pemerintah indonesia dasar org yaman nt bkn asli pribumi jd ke luar negeri utk menjelekan pemerintah,Narayana909,iya australia menjelekan pemerintah indonesia dasar org yaman nt bkn asli pribumi jd negeri utk menjelekan pemerintah,0
2023-03-13 03:39:27+00:00,https://twitter.com/Partikellirs/status/1635123380604264448,user waaahhhh cair nih,Partikellirs,user waaahhhh cair nih,0
2023-01-08 16:09:16+00:00,https://twitter.com/RaffaelleJuan/status/1612119255599972353,contoh ular berkepala onta lupa diri gmn pilkada dki dia menjilat gerindra prabowo apakah tipikal bgni pantas jd presiden,RaffaelleJuan,contoh ular berkepala onta lupa gmn pilkada dki menjilat gerindra prabowo tipik bgni jd presiden,1
2023-03-13 05:42:55+00:00,https://twitter.com/RudiantaraWR/status/1635154450859061248,user cuma beol yg ga bawa kameramen dan dipakai pencintraan,RudiantaraWR,user beol yg ga bawa kameramen dipakai pencintraan,1
2023-01-09 08:19:58+00:00,https://twitter.com/JatengTV/status/1612363539892822016,pemilik pt perorangan menjadi pemeran utama dalam mengatur kebijakan perusahaannya termasuk dalam hal pengolahan data dan keuangan,JatengTV,pemilik pt perorangan pemeran utama mengatur kebijakan perusahaannya pengolahan data keuangan,0
2023-03-12 09:46:19+00:00,https://twitter.com/AndromedaMcfc/status/1634853318236450816,kalo pemuja bokep spt elo gimana pir,AndromedaMcfc,kalo pemuja bokep spt elo gimana pir,1
2023-03-12 13:26:00+00:00,https://twitter.com/ZFArdR/status/1634908602258587648,mbok dibaca isi beritanya tong kaga ada pak anies menuduh pemerintah pusat buruk,ZFArdR,mbok dibaca isi beritanya tong kaga ani menuduh pemerintah pusat buruk,0
2023-03-13 04:25:18+00:00,https://twitter.com/DRadjikin/status/1635134919189082113,mana mungkin pendukung pa user mendukung user dia itu antthesa terhadap kebijajakan pa jokowi gusur geser normalisasi naturalisasi rumah sakit rumah sehat,DRadjikin,pendukung pa user mendukung user antthesa kebijajakan pa jokowi gusur geser normalisasi naturalisasi rumah sakit rumah sehat,1
2023-03-12 17:29:47+00:00,https://twitter.com/sidoel_topo/status/1634969951143608326,soksokan mau kritik anies kalau nanti jadi presiden kita akan jadi budak dinegeri sendiri ini yg didepan mata pun ga bisa diselesaikan kejauhan mikirmu tapi tenang nanti akan diselesaikan semua sama anies rasid baswedan,sidoel_topo,soksokan kritik ani presiden budak dinegeri yg didepan mata ga diselesaikan kejauhan mikirmu tenang diselesaikan ani rasid baswedan,0
2023-03-13 02:43:07+00:00,https://twitter.com/PengunaLama/status/1635109201390481408,user anda kan sesuai oesanan masak mau dukung anies mau anak nya kelaparan dana buzzer nya di stop,PengunaLama,user sesuai oesanan masak dukung ani anak nya kelaparan dana buzzer nya stop,1
2022-12-07 06:05:31+00:00,https://twitter.com/AikHoki/status/1600370904877629440,kenapa kalo ada korban kejahatan tdk ada kepala daerah yg berani ngamuk di polsekpolrespoldamabes ya beraninya kok cuma di puskesmas rs doang ababil ef,AikHoki,kalo korban kejahatan tdk kepala daerah yg berani ngamuk polsekpolrespoldamab ya beraninya puskesma rs doang ababil ef,1
2023-03-13 05:17:58+00:00,https://twitter.com/ISumanata/status/1635148171189043200,user susah bedain laki dan perempuan,ISumanata,user susah bedain laki perempuan,0
2023-01-09 07:19:58+00:00,https://twitter.com/cyberprabowosa1/status/1612348440603955200,ayo semua masyarakat indonesia pendukung pak prabowo amp pak sandiaga untuk membuka link ini,cyberprabowosa1,ayo masyarakat indonesia pendukung prabowo amp sandiaga membuka link,0
2022-12-07 05:11:02+00:00,https://twitter.com/__RismaWidiono_/status/1600357192917733378,jateng dpt alokasi belanja apbn rp gubernur mengimbau kabkota serta lembaga terkait utk gaspol penggunaannya dgn benar hrs dimaksimalkan pd tercapainya tujuan kemandirian pangan amp energi amp menuntaskan mslh stunting amp kemiskinan,__RismaWidiono_,jateng dpt alokasi belanja apbn rp gubernur mengimbau kabkota lembaga terkait utk gaspol penggunaannya dgn hr dimaksimalkan pd tercapainya tujuan kemandirian pangan amp energi amp menuntaskan mslh stunt amp kemiskinan,0
2023-01-08 12:22:23+00:00,https://twitter.com/mr_pen9uin/status/1612062158212456448,penguasa pengusaha,mr_pen9uin,penguasa pengusaha,1
2023-01-08 13:18:34+00:00,https://twitter.com/IdwarIdwar71/status/1612076296569511937,hayoo para tukang gonggong milik istana mana gonggongan kalian dan lain juga pak update sebuah pesan tpnpbopm pak jokowi prabowo silahkan kirimkan tni polri sebanyaknya ke papua karena kami tpnpb tidak takut,IdwarIdwar71,hayoo tukang gonggong milik istana gonggongan updat pesan tpnpbopm jokowi prabowo silahkan kirimkan tni polri sebanyaknya papua tpnpb takut,1
2023-01-08 14:44:13+00:00,https://twitter.com/adit_youtuber/status/1612097850938388480,belum kawin lagi lur,adit_youtuber,kawin lur,1
2022-12-07 04:08:16+00:00,https://twitter.com/rizkyrrmdhan21/status/1600341395776032768,ah lagi percintaan lah ya itu,rizkyrrmdhan21,ah percintaan ya,1
2023-03-12 09:10:48+00:00,https://twitter.com/irfan79462735/status/1634844379339984899,pki ini yakerjamu adu domba terus,irfan79462735,pki yakerjamu adu domba,1
2023-01-08 11:26:26+00:00,https://twitter.com/adiojanoski/status/1612048077988433920,dalam pasal perpres nomor dituliskan kanwil kemenhan dipimpin kepala kanwil yang berkedudukan dan bertanggung jawab kepada menhan via koordinasi sekretaris jenderal kemenhan prabowo subianto,adiojanoski,pasal perpr nomor dituliskan kanwil kemenhan dipimpin kepala kanwil berkedudukan bertanggung menhan via koordinasi sekretari jender kemenhan prabowo subianto,0
2023-03-13 05:37:04+00:00,https://twitter.com/HadiWibisono10/status/1635152980646436866,oalah pantas pekok dan ngamukan ternyata pendukung anies,HadiWibisono10,oalah pekok ngamukan pendukung ani,0
2023-03-13 06:02:44+00:00,https://twitter.com/Arolumb1102/status/1635159439543259137,user justru itu yang harus dipanuti pengikutnyabosan lah muak masa melukin karung gabah terus,Arolumb1102,user dipanuti pengikutnyabosan muak melukin karung gabah,1
2023-01-09 03:29:11+00:00,https://twitter.com/gobu2012jt/status/1612290361455673346,anggap ini yg dukung prabowo kemarin gerindrapksdemokratfpiamien csnah sekarang minus gerindra datang nasdem yg gak suara jadi yaahh tau deh,gobu2012jt,anggap yg dukung prabowo kemarin gerindrapksdemokratfpiamien csnah minu gerindra nasdem yg gak suara yaahh tau deh,1
2022-12-07 07:01:18+00:00,https://twitter.com/ganjarist_jambi/status/1600384941052895232,ganjar keren ganjarist top ganjar pemimpin terbaik pranowo,ganjarist_jambi,ganjar keren ganjarist top ganjar pemimpin terbaik pranowo,0
2023-01-08 12:46:40+00:00,https://twitter.com/fairusizzudin/status/1612068269887979520,tabarakallah,fairusizzudin,tabarakallah,0
2023-03-13 03:09:59+00:00,https://twitter.com/Imkonohamaru/status/1635115964990889984,user gak penting kontooollllllll memek ku bauk gak guna buat negara jg,Imkonohamaru,user gak kontooolllllll memek ku bauk gak negara jg,1
2022-12-07 05:46:51+00:00,https://twitter.com/RCjpcpSnfBLLX9b/status/1600366204933505024,tweet pantasnya betina ini di apain tuh,RCjpcpSnfBLLX9b,tweet pantasnya betina apain tuh,1
2023-02-28 16:58:24+00:00,https://twitter.com/dzaky_safaraz/status/1630613401776046083,milik rakyat rakyat yg mana milik kau aja kali rakyat gk merasa memiliki ganjar,dzaky_safaraz,milik rakyat rakyat yg milik kau aja kali rakyat gk memiliki ganjar,0
2023-03-13 03:07:09+00:00,https://twitter.com/BaladMu/status/1635115252391223297,user ssst kan banyak dijual kulakan,BaladMu,user ssst dijual kulakan,0
2023-02-28 19:00:46+00:00,https://twitter.com/sahabatganjarid/status/1630644195127083009,sejak tahun total bantuan keuangan desa yang digulirkan gubernur jawa tengah ganjar pranowo mencapai rp triliun,sahabatganjarid,total bantuan keuangan desa digulirkan gubernur jawa ganjar pranowo mencapai rp triliun,0
2023-03-13 04:20:27+00:00,https://twitter.com/Dawgs000/status/1635133698952802304,user in fact user was asked by reporter user about politics identity religion coup which was taken during the dki regional elections but anies answered going around like devils barrel,Dawgs000,user in fact user wa ask by report user about polit ident religion coup which wa taken dure the dki region elect but ani answer go around like devil barrel,1
2023-01-09 00:23:34+00:00,https://twitter.com/boedi_wie/status/1612243647340384256,fadli zon itu juga layak untuk dipecat,boedi_wie,fadli zon layak dipecat,1
2022-12-07 03:39:27+00:00,https://twitter.com/Jurigngariwig/status/1600334143467925504,lu bandingin noh antara subang indramayu cirebon yg sama masih kosong gak pernah terdengar banjit parah kayak jateng blog padahal lautnya sama blog,Jurigngariwig,lu bandingin noh subang indramayu cirebon yg kosong gak terdengar banjit parah kayak jateng blog lautnya blog,1
2022-12-07 06:05:31+00:00,https://twitter.com/AikHoki/status/1600370904877629440,kenapa kalo ada korban kejahatan tdk ada kepala daerah yg berani ngamuk di polsekpolrespoldamabes ya beraninya kok cuma di puskesmas rs doang ababil ef,AikHoki,kalo korban kejahatan tdk kepala daerah yg berani ngamuk polsekpolrespoldamab ya beraninya puskesma rs doang ababil ef,1
2023-03-13 06:34:59+00:00,https://twitter.com/Ghee_Thok/status/1635167553013313537,itu tukang jagal ya,Ghee_Thok,tukang jagal ya,0
2023-01-08 17:13:52+00:00,https://twitter.com/zfrahsnaa_/status/1612135509140320257,iya presiden dan menteri pertahanan masa diceritain kepada semua ujar prabowo dekade mendingprabowo pilpres terusmajubersamaprabowo,zfrahsnaa_,iya presiden menteri pertahanan diceritain prabowo dekad mendingprabowo pilpr terusmajubersamaprabowo,0
2023-03-12 13:49:37+00:00,https://twitter.com/Romiyuda_/status/1634914544790437889,tuhan aja dibohongin apalagi cuma tanda tangan nggak bakal dilakonin dah,Romiyuda_,tuhan aja dibohongin tanda tangan nggak dilakonin dah,1
2023-01-08 18:17:33+00:00,https://twitter.com/EmnurBang/status/1612151538826502151,mikirin berharap agar pemerintah buat kebijakan program peningkatan kopetensi sdm penuda desa tertinggal berbasis pendidikan pemagangan dan kewirausahaan,EmnurBang,mikirin berharap pemerintah kebijakan program peningkatan kopetensi sdm penuda desa tertingg berbasi pendidikan pemagangan kewirausahaan,0
2023-02-19 17:48:40+00:00,https://twitter.com/amelia_milea/status/1627364559781793792,ya ini tentu tanda yang baik untuk pak prabowo ya selama ini pak prabowo ingin mendapatkan dukungan pak jokowi sebagai presiden ucap ujang capres pemilu dekade terusmajubersamaprabowo mendingprabowo lebih baik prabowo,amelia_milea,ya tanda prabowo ya prabowo dukungan jokowi presiden ujang capr pemilu dekad terusmajubersamaprabowo mendingprabowo prabowo,0
2023-02-19 16:03:19+00:00,https://twitter.com/JSedoe/status/1627338047657504769,teruskn sejahtra kn oligarki cukong cina dn rakyat cina ya wowo,JSedoe,teruskn sejahtra kn oligarki cukong cina dn rakyat cina ya wowo,1
2023-03-13 07:10:05+00:00,https://twitter.com/Arolumb1102/status/1635176385634516992,subhanallah alhamdulillah cina bisa prakarsai damai iran dan saudi mamarika majikan wan jembut pasti kecewa,Arolumb1102,subhanallah alhamdulillah cina prakarsai damai iran saudi mamarika majikan wan jembut kecewa,0
2023-01-08 10:46:56+00:00,https://twitter.com/HijriahtvTm/status/1612038137357963264,gak mutu prabowo gak mutu mau asli apa desas desus,HijriahtvTm,gak mutu prabowo gak mutu asli desa desu,1
2023-02-19 18:19:49+00:00,https://twitter.com/Uram0501/status/1627372398969487361,ini mungkin yg dulunya dukung jokowi maruf amin di yg dukung prabowo kalau yg pernah dukung prabowo apakah ada juga dukung lagi,Uram0501,yg dulunya dukung jokowi maruf amin yg dukung prabowo yg dukung prabowo dukung,0
2023-03-13 02:21:13+00:00,https://twitter.com/Anti_Kampret2/status/1635103691849228288,user percuma bangun pencitraan sekarang karena citra yang kau buat terlanjur melekat hitam pekat di ingatan seluruh rakyat indonesia saat kau menjadi raja tega menggunakan isu sara ayat dan mayat saat pilkada jakarta goblok,Anti_Kampret2,user bangun pencitraan citra kau terlanjur melekat hitam pekat ingatan rakyat indonesia kau raja tega isu sara ayat mayat pilkada jakarta goblok,1
2022-12-07 02:36:42+00:00,https://twitter.com/aanlegitoro/status/1600318352790282240,tidak malu memang ganjar ga pernah bagi kaos dan sembako tapi relawan ganjar sibuk promosi kedaerah dg bagi kaos dan sembako bergambar ganjar pranowopak anies jelas statusnya tapi pak ganjar pdi saja belum pasti deklarasi ganjar jd capres pdip,aanlegitoro,malu ganjar ga kao sembako relawan ganjar sibuk promosi kedaerah dg kao sembako bergambar ganjar pranowopak ani statusnya ganjar pdi deklarasi ganjar jd capr pdip,1
2023-01-09 00:51:07+00:00,https://twitter.com/GKawi369/status/1612250583263760384,iya ini buang saja,GKawi369,iya buang,1
2023-03-13 05:32:18+00:00,https://twitter.com/evaelly27/status/1635151780400214016,survey nya org edan,evaelly27,survey nya org edan,1
